frame,x0,x1,stress,sphere_res,stiefel_res,residual_ortho,health
922,1.02604213316032844e0,3.64354235139247917e-1,4.14696269985735722e-1,0.00000000000000000e0,1.63027093553629460e-16,1.55158384577954570e-16,Nominal
923,6.77792181574785654e-3,2.59942882503826356e-1,4.36547410327824292e-1,0.00000000000000000e0,2.52293449502752941e-16,6.58281275358131449e-17,Nominal
924,-2.94312546709432979e-2,5.84647336393520289e-1,5.86224001412258167e-1,0.00000000000000000e0,7.07631108375459463e-17,1.27570012268056718e-16,Nominal
925,-3.44546334137597401e-2,-4.88366669974067191e-1,1.14724671410087065e0,0.00000000000000000e0,2.79112640793038398e-16,6.79869977755259114e-17,Nominal
926,1.02282913403443243e0,-8.64223874038703377e-1,1.14753694965394137e0,1.11022302462515654e-16,3.21892887476615858e-16,1.96261557335471890e-16,Nominal
927,1.04356368484619244e0,-9.56529768482715204e-1,3.24824353151685674e-1,1.11022302462515654e-16,2.63312510143252580e-16,2.27612643550433408e-16,Nominal
928,-1.80993897940224819e-3,-9.90628849258871513e-1,1.36123106657852766e-1,1.11022302462515654e-16,3.07197928500461326e-16,3.79805414435608026e-16,Nominal
929,-2.11582562638680388e-2,-8.94006396589599461e-2,1.76657877489354243e-1,0.00000000000000000e0,3.24277311823604289e-16,1.27440206015028824e-16,Nominal
930,2.64015598255824442e-2,-3.62299523567262804e-1,1.58601405288937292e-1,1.11022302462515654e-16,5.56843533720510158e-16,1.91920322494533871e-16,Nominal
931,-2.45743717333910677e-2,-6.22126463550723097e-1,2.90693953504534752e-1,0.00000000000000000e0,2.48253415324727312e-16,1.68044481639766581e-16,Nominal
932,4.45431764178808309e-2,1.40025840043223049e-2,2.06637124869185174e-1,1.11022302462515654e-16,3.18887285829407209e-16,1.24900090270330111e-16,Nominal
933,-4.94852109864728842e-2,6.62253109181255795e-1,8.28882329557483089e-1,0.00000000000000000e0,3.35371896187224637e-16,1.24900090270330111e-16,Nominal
934,9.77875802756414392e-1,4.48372487227470806e-1,3.34327682446352248e-1,0.00000000000000000e0,4.67745274356021703e-16,1.33832538953728638e-16,Nominal
935,2.07717972936518613e-2,-8.84863749907964126e-1,1.43607069507889928e-1,0.00000000000000000e0,3.96428913504046100e-16,2.22044604925031308e-16,Nominal
936,-2.44625307840768205e-2,3.63719018314450082e-1,1.52823040142879707e0,0.00000000000000000e0,2.51337426930215360e-16,1.67110694432208381e-16,Nominal
937,2.02570039894503662e0,9.41987126025595645e-1,7.81884464498205922e-2,0.00000000000000000e0,2.66222128970245948e-16,4.05079290092436696e-16,Nominal
938,2.94347649350595111e-2,4.42433551876914244e-1,1.47265976994449654e-1,0.00000000000000000e0,3.35945672305942984e-16,1.75541673428835061e-16,Nominal
939,4.20300992273124896e-2,7.41038490410258266e-1,8.20355610300462779e-2,1.11022302462515654e-16,3.37661150723212974e-16,9.61481343191781908e-17,Nominal
940,1.65941728712670766e-3,9.82755110392305564e-1,6.64737572177034330e-2,0.00000000000000000e0,2.32219806310406274e-16,2.48253415324727312e-16,Nominal
941,2.20850733084910454e-2,-6.52275256429562189e-1,1.64728578639516954e-1,0.00000000000000000e0,3.09695513739680026e-16,1.11455139591217015e-16,Nominal
942,-4.59794223899647331e-2,-4.24877916643614295e-1,5.39498494448357624e-1,0.00000000000000000e0,4.67745274356021703e-16,2.18547620945192287e-16,Nominal
943,6.18576085816786598e-3,-9.65582738046912636e-1,8.92836661004881016e-2,0.00000000000000000e0,3.31327642719517835e-16,8.24678126066008068e-17,Nominal
944,-7.88919959713028050e-3,9.65977040159097022e-1,1.18027858342976977e0,0.00000000000000000e0,2.58141775146523632e-16,1.23218038595088294e-16,Nominal
945,9.87518315411740621e-1,7.67604601696438626e-1,1.20429516480795451e0,0.00000000000000000e0,2.45915026490369634e-16,1.57009245868377517e-16,Nominal
946,9.54352388969452625e-1,-2.49760197832849862e-1,6.68017717498639030e-2,1.11022302462515654e-16,2.74766180269660636e-16,8.88611994741668261e-17,Nominal
947,4.00125143036990372e-2,-6.68388263268519189e-1,2.85409375017596778e-1,1.11022302462515654e-16,5.55111512312578270e-17,1.09273810472596144e-16,Nominal
948,4.41385293450438365e-2,1.85924407580315032e-1,1.19064924273064232e0,1.11022302462515654e-16,5.52677563485089942e-16,1.12743681122073347e-16,Nominal
949,9.84495534915922454e-1,-6.76526037424164173e-1,2.08703272798111295e-1,0.00000000000000000e0,1.19381244709818405e-16,2.06424804758458218e-16,Nominal
950,-2.14833761477307601e-2,8.90878439193778515e-2,5.74382882906793624e-1,0.00000000000000000e0,6.00444906373008220e-16,1.37383090134830318e-16,Nominal
951,2.54976181245654028e-2,-2.58182425529074777e-1,1.06284685561671699e-2,1.11022302462515654e-16,8.77708367144175306e-17,2.35922392732845765e-16,Nominal
952,-2.08042692897361450e-2,-6.16452137591023019e-1,1.58860178629736670e-1,1.11022302462515654e-16,2.22910279182434030e-16,1.08388987728284175e-16,Nominal
953,-5.43683270720956083e-3,1.04958078073773553e-2,6.34455196330930504e-1,1.11022302462515654e-16,1.05690083155639390e-16,1.00074151062168024e-16,Nominal
954,-2.66551657554947585e-3,-8.95952420809838612e-1,1.21032649570987250e-1,0.00000000000000000e0,4.77524978839273622e-16,1.94907588751793412e-16,Nominal
955,-8.06571528365168655e-3,-5.26286101265194262e-3,2.32251829138001464e-1,0.00000000000000000e0,2.64042920728464002e-16,1.50111226593252055e-16,Nominal
956,4.79793313160567433e-2,-9.46651427266339551e-1,1.86265401568573519e-1,1.11022302462515654e-16,2.51337426930215360e-16,1.03851854526380608e-16,Nominal
957,-1.60912821602219869e-2,5.68076865267068021e-1,2.88538293596144135e-1,0.00000000000000000e0,4.68156840889105677e-16,2.09550000553636313e-16,Nominal
958,-1.86268073628599335e-3,-2.64949102022655536e-1,3.12099812145673061e-2,0.00000000000000000e0,3.24277311823604289e-16,1.86190061493545484e-16,Nominal
959,4.56405617215275006e-2,5.48574073515833538e-1,7.38505777218350312e-1,1.11022302462515654e-16,1.89267791675188578e-16,1.49468349007045413e-16,Nominal
960,1.02400166240166124e0,-1.78340939005394272e-1,7.49974089361631568e-1,0.00000000000000000e0,8.99383442499715521e-17,2.39165464372055406e-16,Nominal
961,9.52036234917676638e-1,7.85634058164221827e-1,5.56383548225647839e-1,1.11022302462515654e-16,4.21391434265699247e-16,6.79869977755259114e-17,Nominal
962,-4.03517387487475829e-2,-6.80929174931610870e-1,3.15681241247126487e-1,0.00000000000000000e0,6.67577852487038705e-16,1.36856379862854293e-16,Nominal
963,-5.04674396939177629e-3,9.80037517226756583e-1,1.39356130742891704e0,0.00000000000000000e0,4.99600361081320443e-16,2.30555126737810169e-16,Nominal
964,2.03683320753992536e0,-6.17589198147239449e-1,1.11922254240342745e-1,0.00000000000000000e0,2.80317572997126269e-16,1.35973995551051823e-16,Nominal
965,-4.22809423791370154e-2,-9.53555416191359306e-1,1.91344919293156779e-1,0.00000000000000000e0,2.69815032749914656e-16,6.79869977755259114e-17,Nominal
966,-4.08155968744054604e-2,-1.35983182678024894e-1,8.57275114454952858e-2,0.00000000000000000e0,2.52102535022515748e-16,9.12833844410520343e-17,Nominal
967,3.83089508297594084e-2,3.65589820948204469e-2,1.22452726824792002e0,0.00000000000000000e0,2.86434312942594665e-16,1.14439169963055936e-16,Nominal
968,9.94239521349404409e-1,-5.41730352986111940e-1,7.34936088145252686e-2,0.00000000000000000e0,1.79876688499943104e-16,9.81307786677359448e-17,Nominal
969,-4.90159817873801473e-2,-5.89715143529186747e-1,2.47681561269541106e-1,0.00000000000000000e0,3.26054187107258921e-16,2.10467072771268489e-16,Nominal
970,-8.11009380827828509e-3,5.72975639503225942e-3,2.31025558365875350e-1,0.00000000000000000e0,5.48479951605604493e-16,1.49468349007045413e-16,Nominal
971,-4.48714616042343861e-2,3.80922513948118047e-1,1.37285178397142271e-1,0.00000000000000000e0,2.33047687033619894e-16,1.20983749228328163e-16,Nominal
972,9.88847576248586121e-4,-6.37863269382366260e-1,4.18483064561669948e-3,0.00000000000000000e0,2.61109019436916702e-16,2.16868188296587002e-16,Nominal
973,-1.04363944197206418e-2,-3.16904600437415640e-1,3.17390741147375310e-2,0.00000000000000000e0,2.78248780346593590e-16,1.30922788333606754e-16,Nominal
974,-3.78212517178420637e-2,8.38277376171605582e-1,4.16204084357536752e-1,0.00000000000000000e0,3.26054187107258921e-16,1.77722398948333652e-16,Nominal
975,2.81912914524383856e-2,1.93893432565133139e-1,2.24868901760435280e-1,1.11022302462515654e-16,7.81357659699291417e-16,2.44168106451617294e-16,Nominal
976,-4.65361395156905795e-3,-4.84691495854140619e-1,8.52245886186480006e-1,0.00000000000000000e0,3.90555567871550222e-16,3.19942458176750241e-16,Nominal
977,9.99626924693916785e-1,9.15385379853275616e-1,3.18457095429567905e-1,0.00000000000000000e0,8.99383442499715521e-17,3.69003044795266658e-16,Nominal
978,-7.11387515689697672e-3,-7.61944988430530046e-1,4.56446813137039387e-1,1.11022302462515654e-16,1.19381244709818405e-16,1.00074151062168024e-16,Nominal
979,-2.42878090615738507e-2,-4.69775265796423369e-1,1.97255892276464229e-1,0.00000000000000000e0,4.62777927105280801e-16,0.00000000000000000e0,Nominal
980,2.42792423329988537e-2,9.63292763083684944e-1,5.58585803218373700e-1,1.11022302462515654e-16,2.83732042031538013e-16,4.02216503053427434e-16,Nominal
981,3.79201577331255146e-2,8.89482707961164687e-1,4.73884087857027958e-1,1.11022302462515654e-16,2.36330210483615170e-16,2.22937277339037889e-16,Nominal
982,-1.69501608819309438e-2,1.20046484029995959e-1,1.58411213449264121e-1,0.00000000000000000e0,4.52679738979780134e-16,1.04350502392816229e-16,Nominal
983,-3.02816624610739438e-2,-7.87711199540708229e-2,2.71118765942052753e-1,1.11022302462515654e-16,1.12743681122073347e-16,2.86434312942594665e-16,Nominal
984,2.79464523210108977e-3,-6.43466516956072709e-1,1.18598604245783612e-1,1.11022302462515654e-16,2.86434312942594665e-16,8.32667268468867405e-17,Nominal
985,-3.25478299200739341e-2,1.11248090263494470e-1,4.08946372409628722e-1,0.00000000000000000e0,5.41411615626906638e-16,1.98699682586405599e-16,Nominal
986,-1.33971321089927497e-2,1.78929795002265246e-1,3.47442038630202288e-1,1.11022302462515654e-16,9.49589595542255283e-16,1.10764505139752751e-16,Nominal
987,-4.16496888160656567e-2,-5.84727150146979735e-2,2.42266143248857646e-1,1.11022302462515654e-16,1.63027093553629460e-16,6.18963338322417070e-16,Nominal
988,2.73328031751421188e-2,-1.01107820404580107e-1,1.76032245930011766e-1,0.00000000000000000e0,1.53285176457230459e-16,5.00370755310840121e-17,Nominal
989,-1.36317684472739287e-2,4.55415168221458888e-1,7.13731572281459004e-1,0.00000000000000000e0,4.61110253475620339e-16,2.90689140337216544e-16,Nominal
990,1.04791122779123880e0,8.89003183388335172e-1,3.15900886731212971e-3,1.11022302462515654e-16,2.86434312942594665e-16,4.46481563232157804e-16,Nominal
991,4.50332481160173673e-2,9.68951986038600666e-1,9.51122860226877309e-2,0.00000000000000000e0,3.26644330915221708e-16,1.34728949100962332e-16,Nominal
992,3.14752260471998016e-2,5.05329873801855900e-1,1.96621423020602260e-1,0.00000000000000000e0,5.15163223004671678e-16,2.35513868802566238e-16,Nominal
993,2.04427326561976846e-2,-2.32633059300539902e-2,7.93427740124896808e-2,0.00000000000000000e0,6.07143303805384088e-16,2.30555126737810169e-16,Nominal
994,7.86848563774222853e-3,8.22067748875519921e-1,1.02778974564523451e-1,0.00000000000000000e0,5.06111334197824908e-16,2.67665077907457275e-16,Nominal
995,1.22254339815969903e-2,9.21595115637092732e-1,2.43450719906891155e-1,1.11022302462515654e-16,3.94968765214878869e-16,2.63403922230763631e-16,Nominal
996,3.88490996126203206e-2,-6.20553076955795202e-1,7.76373964352618184e-1,1.11022302462515654e-16,6.30485480024342414e-16,3.15109069522466183e-16,Nominal
997,1.04867006752888736e0,-8.30973528986236110e-1,1.03533543694629682e0,0.00000000000000000e0,2.22910279182434030e-16,7.26035140870458456e-16,Nominal
998,9.62056120651074154e-1,-7.87376076543541359e-1,3.49911650168183153e-1,0.00000000000000000e0,2.22910279182434030e-16,6.97350206824216136e-17,Nominal
999,-4.99648756837055147e-2,1.83271101869213471e-2,9.13641574051946570e-2,1.11022302462515654e-16,2.61109019436916702e-16,3.92523114670943792e-17,Nominal
1000,-2.33139036941968497e-2,-1.29568466626231560e-1,1.03525493706126270e0,1.11022302462515654e-16,5.04205070045031497e-16,1.53285176457230459e-16,Nominal
1001,9.71150247853052151e-1,-4.63041222897607296e-1,1.42760173452862738e-1,1.11022302462515654e-16,3.39934988877629582e-16,1.14439169963055936e-16,Nominal
1002,2.14083658705660831e-2,8.02024268696185594e-1,9.88630683435535396e-1,1.11022302462515654e-16,3.18887285829407209e-16,1.33832538953728638e-16,Nominal
1003,9.50526022013481242e-1,6.98123359769218244e-2,3.12330210295729493e-1,2.22044604925031308e-16,4.08393845673431537e-16,3.10316769155909140e-17,Nominal
1004,-3.26880478581111703e-2,7.33795998151066220e-1,1.34143893780237389e-1,1.11022302462515654e-16,1.37383090134830318e-16,3.73992863850532597e-16,Nominal
1005,1.30952299994761441e-2,-7.48795945799394236e-2,7.42109575331133087e-1,0.00000000000000000e0,2.39567761484594636e-16,1.09713545893021904e-16,Nominal
1006,1.03015404739746463e0,-4.42447976023215839e-1,3.54569483949631170e-1,0.00000000000000000e0,1.41526221675091893e-16,4.23499971748595649e-17,Nominal
1007,-4.99107792081480497e-2,-5.34462275673782461e-1,2.66251224126319519e-1,0.00000000000000000e0,2.69815032749914656e-16,2.18795329429526981e-16,Nominal
1008,-4.72490582038340851e-2,-3.01444687798044786e-1,6.89317872513135477e-2,1.11022302462515654e-16,2.29718263262219229e-16,8.39147267120964303e-17,Nominal
1009,-2.26231409324653123e-3,2.49725127317243611e-1,4.30746766112842572e-1,1.11022302462515654e-16,1.24126707662363656e-16,1.14439169963055936e-16,Nominal
1010,-1.77224319694024961e-2,8.77090831451472486e-2,5.60731349954632696e-1,0.00000000000000000e0,3.37661150723212974e-16,1.68973108586960590e-16,Nominal
1011,-1.73356956734522470e-2,1.34253128126129218e-1,4.10327862137650712e-1,0.00000000000000000e0,2.57394619382225852e-16,2.06670690922593450e-16,Nominal
1012,-1.78134908274553798e-2,-8.62282084991048192e-1,1.62288520036058981e-1,0.00000000000000000e0,2.74766180269660636e-16,2.01108251526713717e-16,Nominal
1013,1.53771759531564304e-2,-9.86990887432278363e-1,1.20481879765716005e-1,0.00000000000000000e0,2.94392336003207835e-16,1.33832538953728638e-16,Nominal
1014,6.04465877893907173e-3,-2.41507809268088458e-1,2.45694029122675683e-1,0.00000000000000000e0,7.21911797210148149e-16,2.13645827672757252e-16,Nominal
1015,7.74347778016630864e-3,-8.89852021248217273e-1,3.96250239498907586e-3,0.00000000000000000e0,5.23691153334427015e-16,5.85833351807325382e-16,Nominal
1016,-4.57893621335355855e-2,-6.37463082283604709e-1,2.60803857791387372e-1,1.11022302462515654e-16,2.77555756156289135e-16,1.59443642914703604e-16,Nominal
1017,-4.56099550530485384e-2,-5.39697017016821379e-1,5.99675496433821342e-2,1.11022302462515654e-16,4.32221244972481498e-16,1.77722398948333652e-16,Nominal
1018,2.08372459524620163e-2,2.08230342816173586e-2,1.08751001124829272e0,0.00000000000000000e0,4.61110253475620339e-16,2.23880161699686581e-16,Nominal
1019,9.62897941322755968e-1,-8.14409549765658491e-1,5.09194500439295372e-1,0.00000000000000000e0,2.63312510143252580e-16,1.49468349007045413e-16,Nominal
1020,3.35265358861594476e-2,4.30280161373952419e-1,3.18272720899349215e-1,0.00000000000000000e0,5.04205070045031497e-16,6.20633538311818279e-17,Nominal
1021,1.61502874375605843e-2,3.57881963379520496e-2,5.84889172628108467e-1,0.00000000000000000e0,4.45820558364868060e-16,2.11494025821992325e-16,Nominal
1022,3.98330966963824085e-2,4.01016560432352120e-1,1.77609876782597764e-1,0.00000000000000000e0,2.29718263262219229e-16,3.29012613643785814e-16,Nominal
1023,3.55988048860660404e-3,3.60476907463955776e-2,5.05416944189474804e-1,1.11022302462515654e-16,4.63193907348464677e-16,1.21777093789356452e-16,Nominal
1024,-2.28338760175996087e-2,-1.77219651229281849e-1,2.40447920524565317e-1,0.00000000000000000e0,4.69799501518229819e-16,1.39728718634451095e-16,Nominal
1025,2.04550894819480883e-2,2.33858986242589273e-1,2.50243579395273863e-1,0.00000000000000000e0,2.94392336003207835e-16,3.72638630566289645e-16,Nominal
1026,9.23276216681855402e-3,4.07748576088715398e-1,6.95695636458705247e-2,1.11022302462515654e-16,4.49691721249857711e-16,2.32634114947230672e-16,Nominal
1027,-6.39630672455046047e-3,-2.53839753618502861e-1,7.15269356309517157e-1,0.00000000000000000e0,4.38854183572087653e-17,1.95524191332138322e-16,Nominal
1028,9.58616019149018284e-1,-4.32107043645148847e-1,1.40976261823911253e0,1.11022302462515654e-16,4.23215648136990485e-16,1.08277876486645681e-16,Nominal
1029,1.95881396202165137e0,5.18441531687037216e-2,7.74261823187540443e-1,1.11022302462515654e-16,3.31327642719517835e-16,4.00296604248672097e-16,Nominal
1030,9.63387236303508310e-1,3.74987023592560087e-1,5.10434743109715594e-2,1.11022302462515654e-16,2.54384052431380060e-16,7.75791922889772849e-17,Nominal
1031,3.31524770514272649e-2,1.01032887110667158e-1,8.57710894313509220e-2,0.00000000000000000e0,2.58141775146523632e-16,2.16777975456568350e-16,Nominal
1032,3.41345668156170304e-2,-7.10241026075975057e-1,3.23457152186285790e-1,0.00000000000000000e0,2.25487362244146695e-16,1.74026573762426547e-16,Nominal
1033,-8.70470173777268021e-3,-1.80024932025900419e-1,1.07738315381728955e-1,0.00000000000000000e0,3.28408399535829794e-16,6.79869977755259114e-17,Nominal
1034,9.70475053722658076e-3,1.82649575220218408e-1,7.86490477750597883e-1,0.00000000000000000e0,1.19381244709818405e-16,2.54384052431380060e-16,Nominal
1035,1.00176725184170090e0,-4.02844569554788423e-1,1.04326802454303791e0,0.00000000000000000e0,5.52328980944272154e-16,6.93889390390722838e-17,Nominal
1036,1.03989893265983824e0,2.39881241918146193e-1,3.75190224566291031e-1,0.00000000000000000e0,3.88578058618804789e-16,2.13307512610663689e-16,Nominal
1037,4.80572687387330055e-2,-4.94107372661359623e-1,1.42490758820663310e-1,0.00000000000000000e0,2.45915026490369634e-16,1.24126707662363656e-16,Nominal
1038,2.51962065339914193e-2,-4.02975951400540211e-1,4.94518713285306277e-1,1.11022302462515654e-16,2.28878339926111873e-16,5.19259272631903042e-17,Nominal
1039,4.36499587794584656e-2,7.48197255036846531e-2,2.35632369631689764e-2,0.00000000000000000e0,3.23831569603528608e-16,4.61319042371751180e-16,Nominal
1040,2.58754338287947583e-3,-9.17012902803651109e-2,2.60324436892428679e-1,1.11022302462515654e-16,2.43751797499723542e-16,1.60046456569179438e-16,Nominal
1041,-3.17399627607665921e-2,-2.57487759544452244e-1,2.02737168728836625e-1,0.00000000000000000e0,2.62029392468488065e-16,2.36432055009128405e-16,Nominal
1042,-3.98547178910880762e-2,6.64701127708437811e-1,1.68701753851815850e0,1.11022302462515654e-16,2.80317572997126269e-16,1.46376127258880578e-16,Nominal
1043,2.04442504546327175e0,3.91699918658737545e-1,1.01689717010292280e-1,1.11022302462515654e-16,4.98055997692102897e-16,1.18571871006688678e-16,Nominal
1044,-1.40202875915083850e-2,7.05545791204496675e-1,6.40100833879918452e-1,0.00000000000000000e0,5.55111512312578270e-17,9.64606087676251074e-17,Nominal
1045,-4.92250505123753568e-2,-6.41991648127223646e-1,1.75467645731180566e-1,2.22044604925031308e-16,3.25018857067770599e-16,8.32667268468867405e-17,Nominal
1046,-2.67581124802142023e-2,6.28049019776133033e-1,1.64370895414643159e0,0.00000000000000000e0,2.51337426930215360e-16,3.15242740012171207e-16,Nominal
1047,2.00229663858451667e0,8.01197466090640908e-1,4.37273185583414659e-1,0.00000000000000000e0,5.45663604615762042e-16,1.11022302462515654e-16,Nominal
1048,-3.19356181068948270e-3,-5.74663852796421626e-1,3.34052338372653024e-1,0.00000000000000000e0,1.85152782885088715e-16,6.14435039160778892e-16,Nominal
1049,9.82887727324506348e-3,4.10186542295938983e-1,2.17777203581171586e-1,0.00000000000000000e0,1.96261557335471890e-16,1.92296268638356382e-16,Nominal
1050,-9.60357662559850958e-3,-2.86045581028349094e-2,1.80241572376305115e-2,0.00000000000000000e0,2.74766180269660636e-16,1.76089386689358699e-16,Nominal
1051,-2.47163866276656208e-2,-7.41548255323913885e-2,2.05583143898857346e-1,0.00000000000000000e0,1.25668713465107680e-16,2.25914017994151369e-16,Nominal
1052,-2.69622180719465560e-2,3.77932997455252551e-2,2.14282739204796902e-1,0.00000000000000000e0,3.28408399535829794e-16,1.54575445568027204e-16,Nominal
1053,9.36792652909399469e-3,7.75570167492286577e-1,9.05762403267841298e-2,0.00000000000000000e0,3.47222140017944376e-16,1.09823204636930274e-16,Nominal
1054,-3.67628646972620807e-2,-7.35414119327647331e-1,2.20291784366679511e-1,1.11022302462515654e-16,2.45915026490369634e-16,1.08388987728284175e-16,Nominal
1055,3.28598952592075721e-2,6.93846800074474634e-1,1.63688625469077476e-1,0.00000000000000000e0,2.66222128970245948e-16,1.69967494438814791e-16,Nominal
1056,-2.44753597790716704e-2,4.20469502820628893e-1,2.79425930921661569e-1,0.00000000000000000e0,2.41967498456656326e-16,1.30922788333606754e-16,Nominal
1057,3.45527199790303594e-2,-4.95440809140346605e-1,4.48879370642537356e-1,0.00000000000000000e0,2.00148302124336049e-16,2.02063640522013256e-16,Nominal
1058,-7.86257077074677992e-3,2.96028086049739070e-1,1.27143802973447628e-1,1.11022302462515654e-16,1.37383090134830318e-16,1.24126707662363656e-16,Nominal
1059,3.29051006460141654e-2,4.60807141137305809e-1,5.47058595768777023e-1,0.00000000000000000e0,2.85761140888712872e-16,1.53285176457230459e-16,Nominal
1060,-3.57960269590677435e-2,8.48532285480154247e-1,8.64601622986045371e-2,0.00000000000000000e0,7.36438641259029538e-16,1.06879240185579503e-16,Nominal
1061,-3.74005828570983453e-2,9.55330904481315413e-1,4.65579167142267103e-2,0.00000000000000000e0,2.58141775146523632e-16,7.75791922889772800e-16,Nominal
1062,-2.90798858583275494e-3,-7.46041225986175949e-2,9.26836669673820834e-1,0.00000000000000000e0,2.69815032749914656e-16,7.47341745035227065e-17,Nominal
1063,1.03543695079468856e0,-1.32070787574374071e-1,2.83826346107097560e-1,0.00000000000000000e0,1.41526221675091893e-16,9.01555667633549730e-17,Nominal
1064,-3.08784744044111499e-2,5.66639622976986113e-1,4.88793460429478133e-1,0.00000000000000000e0,2.74766180269660636e-16,1.19381244709818405e-16,Nominal
1065,4.02571935343289979e-3,6.01788188837242943e-1,1.14648983123580628e-1,0.00000000000000000e0,8.99383442499715521e-17,2.13194621619633646e-16,Nominal
1066,-1.11454421552601001e-2,3.50634326528651563e-1,1.17435274215500041e-1,0.00000000000000000e0,2.66944578409691094e-16,1.89394945059820091e-16,Nominal
1067,4.44936780150354538e-2,-7.51192574114410982e-1,2.29652803110403370e-1,0.00000000000000000e0,3.37661150723212974e-16,1.18571871006688678e-16,Nominal
1068,3.66975597561853481e-2,8.32876526700331965e-1,1.92647656916555832e-1,0.00000000000000000e0,3.17070249466918169e-16,5.72195849815279681e-17,Nominal
1069,-4.39200885071001218e-2,7.57588659103032303e-1,2.62083600688208129e-1,1.11022302462515654e-16,3.28994320429035127e-16,2.02063640522013256e-16,Nominal
1070,-1.99034673833015097e-3,-2.89469775583005573e-1,1.67114590581585842e-1,0.00000000000000000e0,3.31327642719517835e-16,2.74766180269660636e-16,Nominal
1071,-1.83521886844914550e-2,-7.96817577716551151e-1,3.91108256334527060e-1,0.00000000000000000e0,3.18887285829407209e-16,4.49316821875602643e-16,Nominal
1072,4.46799639554720032e-2,-7.13287298080477195e-1,1.10617235306508022e-1,0.00000000000000000e0,4.74693378396314520e-16,3.77006140395322991e-16,Nominal
1073,-3.70591454720716786e-3,1.40757854115088898e-1,4.16767966822639502e-1,0.00000000000000000e0,2.36330210483615170e-16,2.29114879583811825e-16,Nominal
1074,-2.40431047071147166e-2,-5.46456280772142700e-1,3.25381080431590308e-1,0.00000000000000000e0,3.88578058618804789e-16,2.53720729131743130e-16,Nominal
1075,-2.47250673197656270e-2,-8.97943169872879476e-1,8.97839518572840500e-2,0.00000000000000000e0,2.22044604925031308e-16,2.47889496122980637e-16,Nominal
1076,-1.06739747798310428e-2,-5.78595353089801145e-1,1.58434428398682714e-2,1.11022302462515654e-16,1.41526221675091893e-16,2.07703709052761217e-16,Nominal
1077,-3.39000280629288015e-3,-2.79277596093702840e-1,1.58149584083085770e-1,1.11022302462515654e-16,3.02140827039238389e-16,1.73888182827009847e-16,Nominal
1078,2.96581074010304549e-2,-1.11100719858625574e-2,7.60501788140616863e-1,0.00000000000000000e0,1.24126707662363656e-16,1.27192026215690030e-16,Nominal
1079,9.72111753818249658e-1,-4.10771216497520797e-2,7.24888763856845753e-2,0.00000000000000000e0,5.17773549207279674e-16,6.20633538311818279e-17,Nominal
1080,2.48173011317489728e-2,5.48145694604892819e-1,1.06186421095349970e0,0.00000000000000000e0,2.61109019436916702e-16,8.32667268468867405e-17,Nominal
1081,9.81885876352801112e-1,9.76920458551649107e-1,5.08946388440945641e-1,0.00000000000000000e0,2.85761140888712872e-16,2.18987797868379344e-16,Nominal
1082,-9.38411158277114958e-3,9.70179955640192881e-1,2.78851559326749321e-1,1.11022302462515654e-16,3.26644330915221708e-16,1.84109660314757385e-16,Nominal
1083,-1.68637138947070782e-2,8.85899772240282379e-1,3.56138891639840693e-1,1.11022302462515654e-16,2.26339869489890067e-16,1.39882081930258683e-16,Nominal
1084,2.62277943321941008e-2,7.84091407763610526e-1,7.05820666517522288e-1,1.11022302462515654e-16,4.28641711333069309e-16,2.00148302124336049e-16,Nominal
1085,1.01833187501770528e0,-6.10166940936242241e-1,1.31727851551913844e0,0.00000000000000000e0,1.12743681122073347e-16,4.16333634234433703e-16,Nominal
1086,9.75941598890836981e-1,1.03476724869239423e-1,3.45521053444957760e-1,1.11022302462515654e-16,3.02140827039238389e-16,1.27192026215690030e-16,Nominal
1087,1.76906331607722851e-2,-1.59009327100048337e-1,1.18006865147454176e-2,0.00000000000000000e0,3.28994320429035127e-16,1.11886302282795240e-16,Nominal
1088,1.69718227213095374e-2,-6.31351503129085279e-1,5.05368196161331662e-1,0.00000000000000000e0,2.55140024536113437e-16,3.06903912230991680e-16,Nominal
1089,-1.03685739733208049e-2,-7.60673529283661942e-2,1.49716339591192349e-1,0.00000000000000000e0,2.48253415324727312e-16,2.35922392732845765e-16,Nominal
1090,-3.93983498303566507e-2,-7.60688393618007552e-2,7.95630283302511843e-1,0.00000000000000000e0,5.04205070045031497e-16,1.86706539771398920e-16,Nominal
1091,1.04914162563870228e0,7.61173113112301403e-1,2.89987785646820817e-1,0.00000000000000000e0,1.67685948093612318e-16,1.54302653695544738e-16,Nominal
1092,3.81416836116400260e-2,9.72265453955579284e-1,4.84569877871398380e-1,0.00000000000000000e0,3.42756074501417661e-16,2.04095580292260896e-16,Nominal
1093,-4.29133312143680501e-2,9.50456051412609915e-1,8.36759489785379174e-2,0.00000000000000000e0,4.96506830649454624e-16,1.55158384577954570e-16,Nominal
1094,3.94016038602111457e-2,-1.47722389560135170e-1,4.33335590770638324e-1,0.00000000000000000e0,1.61841426228473438e-16,1.75541673428835061e-16,Nominal
1095,-1.29239027721896778e-2,4.79402274043708498e-1,7.52162898533682900e-1,0.00000000000000000e0,5.47073590440789321e-16,1.22957513245184817e-16,Nominal
1096,9.99529734099694256e-1,-8.42798236069388862e-1,9.77054109180482300e-1,0.00000000000000000e0,4.26389243239267292e-16,2.27612643550433408e-16,Nominal
